 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="  0.1000D+01" F=FEPOINT, I=  974 J= 1828
   0.3328256791E+00   0.6720767248E-01   0.9732309132E-04  -0.1720322723E-05   0.0000000000E+00   0.0000000000E+00   0.1869194410E-01   0.3941615083E-02   0.6790067756E-02  -0.4394698746E-03
   0.3331818672E+00   0.8655493527E-01   0.9713517589E-04  -0.2535026612E-05   0.0000000000E+00   0.0000000000E+00   0.2006043120E-01   0.3412731808E-02   0.7041948904E-02  -0.4864778973E-03
   0.3243504957E+00   0.7208056974E-01   0.9592365400E-04  -0.1912555829E-05   0.0000000000E+00   0.0000000000E+00   0.1897491889E-01   0.3750490423E-02   0.6817622793E-02  -0.6898392357E-03
   0.3330037768E+00   0.7688133209E-01   0.9723280348E-04  -0.2103111161E-05   0.0000000000E+00   0.0000000000E+00   0.1937557661E-01   0.3674558798E-02   0.6915040622E-02  -0.4649976004E-03
   0.3245285568E+00   0.8175419462E-01   0.9576679286E-04  -0.2322677456E-05   0.0000000000E+00   0.0000000000E+00   0.1968201170E-01   0.3496473562E-02   0.6953545578E-02  -0.7113596961E-03
   0.3115099603E+00   0.3581615825E-01   0.9470532348E-04  -0.7608542247E-06   0.0000000000E+00   0.0000000000E+00   0.1682978672E-01   0.4490306962E-02   0.6396028106E-02  -0.6178446739E-03
   0.3158686901E+00   0.1595466440E-01   0.9550113068E-04  -0.3143964533E-06   0.0000000000E+00   0.0000000000E+00   0.1630853776E-01   0.4755986880E-02   0.6319357392E-02  -0.2522471364E-03
   0.3136893527E+00   0.2588542186E-01   0.9513074889E-04  -0.5270426101E-06   0.0000000000E+00   0.0000000000E+00   0.1655834847E-01   0.4623517358E-02   0.6354559749E-02  -0.4255204358E-03
   0.3236977412E+00   0.2106291576E-01   0.9649519094E-04  -0.4232352758E-06   0.0000000000E+00   0.0000000000E+00   0.1652595755E-01   0.4742990688E-02   0.6380684471E-02  -0.2369732660E-03
   0.3215184012E+00   0.3099366580E-01   0.9612223947E-04  -0.6452013013E-06   0.0000000000E+00   0.0000000000E+00   0.1678064283E-01   0.4613608612E-02   0.6418275432E-02  -0.4149234253E-03
   0.2776907629E+00   0.1796140231E-01   0.9062387380E-04  -0.3493851040E-06   0.0000000000E+00   0.0000000000E+00   0.1540409265E-01   0.4363936078E-02   0.5930408617E-02  -0.6474465744E-03
   0.2667561493E+00   0.0000000000E+00   0.8946830443E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1473240298E-01   0.4296462225E-02   0.5708659560E-02   0.5472636223E-06
   0.2875919775E+00   0.0000000000E+00   0.9198352106E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1550545498E-01   0.4583653237E-02   0.6026732465E-02   0.2015742270E-05
